,종가,등락율,날짜,개인순매수,외국인순매수,기관순매수
2746,2004.68,0.0173,2011-03-04,-6276,3960,1788
2747,1970.66,0.022000000000000002,2011-03-03,-4042,1788,1796
2748,1928.24,-0.005699999999999999,2011-03-02,-441,-732,926
2749,1939.3,-0.0123,2011-02-28,464,-2231,1658
2750,1963.43,0.0069,2011-02-25,763,-3180,2044
2751,1949.88,-0.006,2011-02-24,-1335,-1768,3296
2752,1961.63,-0.0042,2011-02-23,-1033,-1598,2995
2753,1969.92,-0.0176,2011-02-22,1673,-3407,1970
2754,2005.3,-0.0039000000000000003,2011-02-21,2249,1762,-3770
2755,2013.14,0.0182,2011-02-18,-2821,955,1840
2756,1977.22,-0.006,2011-02-17,-372,712,-493
2757,1989.11,-0.0106,2011-02-16,-605,-2049,2811
2758,2010.52,-0.002,2011-02-15,694,-487,-364
2759,2014.59,0.0189,2011-02-14,-1693,312,1115
2760,1977.19,-0.015600000000000001,2011-02-11,3136,-6173,2704
2761,2008.5,-0.0181,2011-02-10,8009,-10972,3009
2762,2045.58,-0.011699999999999999,2011-02-09,4636,-4796,274
2763,2069.7,-0.0058,2011-02-08,1321,-827,-620
2764,2081.74,0.004699999999999999,2011-02-07,-413,71,428
2765,2072.03,0.0011,2011-02-01,2086,-1416,-773
2766,2069.73,-0.0181,2011-01-31,5284,-6996,1739
2767,2107.87,-0.0034000000000000002,2011-01-28,3093,-1592,-1059
2768,2115.01,0.0022,2011-01-27,44,3639,-3346
2769,2110.46,0.011399999999999999,2011-01-26,-3350,1191,1982
2770,2086.67,0.0022,2011-01-25,-2853,725,1956
2771,2082.16,0.0059,2011-01-24,-790,-1254,1970
2772,2069.92,-0.0174,2011-01-21,3983,-2955,-684
2773,2106.66,-0.0043,2011-01-20,3192,-1340,-1922
2774,2115.69,0.0092,2011-01-19,-458,-34,652
2775,2096.48,-0.0016,2011-01-18,960,-200,-814
2776,2099.85,-0.0039000000000000003,2011-01-17,4641,-353,-4422
2777,2108.17,0.0089,2011-01-14,1801,-1426,55
2778,2089.48,-0.0026,2011-01-13,6389,1458,-8113
2779,2094.95,0.0032,2011-01-12,-365,3259,-2851
2780,2088.32,0.0036,2011-01-11,957,-1013,147
2781,2080.81,-0.0026,2011-01-10,1734,-2357,845
2782,2086.2,0.0040999999999999995,2011-01-07,-1725,-509,2324
2783,2077.61,-0.0024,2011-01-06,-871,3401,-2408
2784,2082.55,-0.0012,2011-01-05,-479,1300,-855
2785,2085.14,0.0073,2011-01-04,-3723,5106,-1014
2786,2070.08,0.009300000000000001,2011-01-03,-3665,3097,496
2787,2051.0,0.0037,2010-12-30,-1984,-1438,4120
2788,2043.49,0.005,2010-12-29,1016,-217,-1067
2789,2033.32,0.0055000000000000005,2010-12-28,-4873,2425,3001
2790,2022.19,-0.0037,2010-12-27,-456,1559,-896
2791,2029.6,-0.0039000000000000003,2010-12-24,702,758,-999
2792,2037.53,-0.0003,2010-12-23,524,1385,-1050
2793,2038.11,0.0005,2010-12-22,1944,3546,-4811
2794,2037.09,0.0083,2010-12-21,3919,-305,-2998
2795,2020.28,-0.003,2010-12-20,-2890,1837,1125
2796,2026.3,0.0085,2010-12-17,-1380,1831,-102
2797,2009.24,-0.0040999999999999995,2010-12-16,1958,510,-1791
2798,2017.48,0.0042,2010-12-15,1807,3893,-5043
2799,2009.05,0.0062,2010-12-14,-1204,5468,-4063
2800,1996.59,0.0053,2010-12-13,738,382,-878
2801,1986.14,-0.0014000000000000002,2010-12-10,2329,-20,31
2802,1988.96,0.017,2010-12-09,-4018,3356,933
2803,1955.72,-0.0034999999999999996,2010-12-08,364,2642,-2905
2804,1962.52,0.0045000000000000005,2010-12-07,-1135,810,463
2805,1953.64,-0.0018,2010-12-06,2003,-156,-1815
2806,1957.26,0.0036,2010-12-03,-1284,3538,-2392
2807,1950.26,0.0109,2010-12-02,-2582,4028,-1597
2808,1929.32,0.013000000000000001,2010-12-01,-1035,345,777
2809,1904.63,0.0048,2010-11-30,-813,-923,1747
2810,1895.54,-0.0033,2010-11-29,370,-1611,1231
2811,1901.8,-0.0134,2010-11-26,-4002,609,3332
2812,1927.68,0.0009,2010-11-25,310,-1700,1489
2813,1925.98,-0.0015,2010-11-24,-5718,497,4891
2814,1928.94,-0.0079,2010-11-23,594,1812,-2214
2815,1944.34,0.0017000000000000001,2010-11-22,-3646,1955,1727
2816,1940.96,0.0068000000000000005,2010-11-19,209,1919,-2081
2817,1927.86,0.016200000000000003,2010-11-18,-532,-1566,1907
2818,1897.11,-0.0011,2010-11-17,1480,-3061,1282
2819,1899.13,-0.0077,2010-11-16,2704,769,-3537
2820,1913.81,0.0004,2010-11-15,-504,2264,-1621
2821,1913.12,-0.0008,2010-11-12,1861,8875,-4798
2822,1914.73,-0.027000000000000003,2010-11-11,4174,-13098,8758
2823,1967.85,0.0105,2010-11-10,-3358,4438,-953
2824,1947.46,0.0026,2010-11-09,586,-293,-414
2825,1942.41,0.0018,2010-11-08,-84,2575,-2254
2826,1938.96,-0.0018,2010-11-05,-4539,7976,-3149
2827,1942.5,0.0034000000000000002,2010-11-04,-242,3252,-3204
2828,1935.97,0.009300000000000001,2010-11-03,-2612,1908,382
2829,1918.04,0.0017000000000000001,2010-11-02,1539,115,-1693
2830,1914.74,0.0169,2010-11-01,-577,-75,976
2831,1882.95,-0.0131,2010-10-29,6274,-3368,-2975
2832,1907.87,-0.0009,2010-10-28,1965,605,-2025
2833,1909.54,-0.0051,2010-10-27,3113,848,-3825
2834,1919.41,0.0019,2010-10-26,42,4449,-4188
2835,1915.71,0.0097,2010-10-25,-4602,4990,-319
2836,1897.31,0.0121,2010-10-22,-6403,5594,927
2837,1874.69,0.0023,2010-10-21,1345,32,-1425
2838,1870.44,0.0070999999999999995,2010-10-20,547,-1997,1552
2839,1857.32,-0.0097,2010-10-19,3007,1324,-4134
2840,1875.42,-0.0141,2010-10-18,3556,449,-3921
2841,1902.29,0.0013,2010-10-15,-393,1191,1764
2842,1899.76,0.0126,2010-10-14,-2889,1548,1597
2843,1876.15,0.0043,2010-10-13,630,-1501,859
2844,1868.04,-0.0116,2010-10-12,3376,-1779,-1810
2845,1889.91,-0.0038,2010-10-11,834,2164,-2999
2846,1897.07,-0.002,2010-10-08,-468,1739,-1388
2847,1900.85,-0.0016,2010-10-07,-1323,1139,259
2848,1903.95,0.013300000000000001,2010-10-06,-6500,8483,-1905
2849,1878.94,-0.0002,2010-10-05,-633,2370,-1635
2850,1879.29,0.0014000000000000002,2010-10-04,-1377,6535,-5101
2851,1876.73,0.0021,2010-10-01,-2538,4619,-1990
2852,1872.81,0.0034000000000000002,2010-09-30,-2200,4210,-1916
2853,1866.45,0.005600000000000001,2010-09-29,-3011,3622,715
2854,1855.97,-0.0026,2010-09-28,864,428,-811
2855,1860.83,0.0077,2010-09-27,-28,1314,-1297
2856,1846.6,0.0076,2010-09-24,216,1012,-1149
2857,1832.63,0.0029,2010-09-20,-289,1320,-1116
2858,1827.35,0.0086,2010-09-17,-4237,2722,1645
2859,1811.85,-0.0066,2010-09-16,-1428,2051,-331
2860,1823.88,0.0048,2010-09-15,-1720,4439,-2120
2861,1815.25,-0.002,2010-09-14,228,4053,-4368
2862,1818.86,0.009000000000000001,2010-09-13,-2810,6873,-3339
2863,1802.58,0.0102,2010-09-10,-5441,5722,-12
2864,1784.36,0.0029,2010-09-09,1857,-3080,1295
2865,1779.22,-0.0048,2010-09-08,2306,-489,-1790
2866,1787.74,-0.0026,2010-09-07,-32,2393,-2011
2867,1792.42,0.006999999999999999,2010-09-06,-1570,3571,-1743
2868,1780.02,0.0024,2010-09-03,-1785,2356,-355
2869,1775.73,0.0063,2010-09-02,-2842,934,1675
2870,1764.69,0.0126,2010-09-01,-827,-461,1340
2871,1742.75,-0.009899999999999999,2010-08-31,1019,-439,-768
2872,1760.13,0.0177,2010-08-30,-1843,339,1628
2873,1729.56,-0.0001,2010-08-27,1375,-1342,-245
2874,1729.76,-0.0029,2010-08-26,96,-936,742
2875,1734.79,-0.0146,2010-08-25,2026,-2022,-5
2876,1760.53,-0.0040999999999999995,2010-08-24,630,932,-1594
2877,1767.71,-0.0044,2010-08-23,807,380,-1428
2878,1775.54,-0.0023,2010-08-20,-155,1770,-1879
2879,1779.64,0.01,2010-08-19,-4012,1533,2466
2880,1761.99,0.004,2010-08-18,-1918,1440,299
2881,1755.03,0.0067,2010-08-17,-996,-1375,2375
2882,1743.31,-0.0017000000000000001,2010-08-16,2216,-3590,1101
2883,1746.24,0.014199999999999999,2010-08-13,1215,-1594,39
2884,1721.75,-0.0207,2010-08-12,4620,-5397,383
2885,1758.19,-0.0129,2010-08-11,2844,-91,-2654
2886,1781.13,-0.005,2010-08-10,786,531,-1543
2887,1790.17,0.0036,2010-08-09,-831,626,-29
2888,1783.83,-0.0,2010-08-06,-1219,-453,1592
2889,1783.86,-0.003,2010-08-05,418,-1651,1120
2890,1789.26,-0.0007000000000000001,2010-08-04,958,2039,-3121
2891,1790.6,0.004699999999999999,2010-08-03,-2656,3037,-693
2892,1782.27,0.013000000000000001,2010-08-02,-1969,661,1068
2893,1759.33,-0.006500000000000001,2010-07-30,-830,893,-192
2894,1770.88,-0.0015,2010-07-29,-781,1593,-525
2895,1773.47,0.0029,2010-07-28,-2297,1333,982
2896,1768.31,-0.0004,2010-07-27,225,5844,-5211
2897,1769.07,0.0063,2010-07-26,-2057,1543,653
2898,1758.06,0.013000000000000001,2010-07-23,-2813,2249,754
2899,1735.53,-0.0076,2010-07-22,203,32,-92
2900,1748.78,0.0069,2010-07-21,-1249,2472,-1139
2901,1736.77,0.0028000000000000004,2010-07-20,1874,-190,-1595
2902,1731.95,-0.0037,2010-07-19,1338,-567,-591
2903,1738.45,-0.0073,2010-07-16,616,3013,-3446
2904,1751.29,-0.0038,2010-07-15,564,4837,-5101
2905,1758.01,0.0132,2010-07-14,-8136,9027,-297
2906,1735.08,0.0006,2010-07-13,-3164,2927,927
2907,1734.05,0.0064,2010-07-12,-3344,3377,8
2908,1723.01,0.0143,2010-07-09,-4828,3126,1619
2909,1698.64,0.0137,2010-07-08,-2769,444,2284
2910,1675.65,-0.0055000000000000005,2010-07-07,2702,-3914,1113
2911,1684.94,0.005699999999999999,2010-07-06,820,-3351,2394
2912,1675.37,0.0021,2010-07-05,1045,-650,-450
2913,1671.82,-0.0086,2010-07-02,3659,-2319,-1434
2914,1686.24,-0.0070999999999999995,2010-07-01,4299,-2693,-1438
2915,1698.29,-0.0055000000000000005,2010-06-30,2627,-3326,583
2916,1707.76,-0.013999999999999999,2010-06-29,-689,550,76
2917,1732.03,0.0013,2010-06-28,234,-1383,1312
2918,1729.84,-0.0058,2010-06-25,521,-1524,725
2919,1739.87,0.008100000000000001,2010-06-24,-1346,260,1028
2920,1725.82,-0.0033,2010-06-23,762,-318,-183
2921,1731.48,-0.004699999999999999,2010-06-22,2007,-162,-1583
2922,1739.68,0.016200000000000003,2010-06-21,-4071,2953,1304
2923,1711.95,0.0024,2010-06-18,-645,2638,-748
2924,1707.92,0.0015,2010-06-17,-1640,2309,-370
2925,1705.33,0.0091,2010-06-16,-2617,3417,-545
2926,1690.03,-0.0003,2010-06-15,-826,152,799
2927,1690.6,0.0091,2010-06-14,-3705,3019,946
2928,1675.34,0.0143,2010-06-11,-3403,3072,458
2929,1651.7,0.0027,2010-06-10,1321,-2600,1314
2930,1647.22,-0.0026,2010-06-09,2144,-341,-1693
2931,1651.48,0.008199999999999999,2010-06-08,1889,-2133,414
2932,1637.97,-0.015700000000000002,2010-06-07,1102,-2678,1467
2933,1664.13,0.0014000000000000002,2010-06-04,-1365,974,527
2934,1661.84,0.019299999999999998,2010-06-03,-2837,2665,187
2935,1630.4,-0.0066,2010-06-01,1208,-696,-313
2936,1641.25,0.011399999999999999,2010-05-31,-673,1733,-1053
2937,1622.78,0.0095,2010-05-28,474,585,-1041
2938,1607.5,0.016,2010-05-27,1708,-3088,1146
2939,1582.12,0.013600000000000001,2010-05-26,994,-2288,1308
2940,1560.83,-0.0275,2010-05-25,-412,-5829,5824
2941,1604.93,0.003,2010-05-24,-920,-1040,1914
2942,1600.18,-0.0183,2010-05-20,1917,-3871,1864
2943,1630.08,-0.008,2010-05-19,4203,-5989,1552
2944,1643.24,-0.005,2010-05-18,2272,-4234,2027
2945,1651.51,-0.026000000000000002,2010-05-17,7634,-7615,-514
2946,1695.63,0.0006,2010-05-14,2263,-2064,-348
2947,1694.58,0.019,2010-05-13,-1179,684,405
2948,1663.03,-0.0043,2010-05-12,3317,-4049,668
2949,1670.24,-0.0044,2010-05-11,2033,159,-2147
2950,1677.63,0.0183,2010-05-10,4039,-3280,-899
2951,1647.5,-0.022099999999999998,2010-05-07,4846,-12456,7131
2952,1684.71,-0.019799999999999998,2010-05-06,3552,-7439,3718
2953,1718.75,-0.0014000000000000002,2010-05-04,2810,-73,-2980
2954,1721.21,-0.011699999999999999,2010-05-03,3028,-2343,-804
2955,1741.56,0.0076,2010-04-30,-2104,4399,-2492
2956,1728.42,-0.0032,2010-04-29,609,586,-990
2957,1733.91,-0.0089,2010-04-28,3957,-429,-3483
2958,1749.55,-0.0015,2010-04-27,1732,1213,-2742
2959,1752.2,0.0087,2010-04-26,-2590,2085,470
2960,1737.03,-0.0014000000000000002,2010-04-23,-302,1601,-1279
2961,1739.52,-0.0046,2010-04-22,2083,949,-2987
2962,1747.58,0.0172,2010-04-21,-3944,2804,989
2963,1718.03,0.0075,2010-04-20,2468,-331,-2260
2964,1705.3,-0.0168,2010-04-19,1442,-741,-862
2965,1734.49,-0.0054,2010-04-16,1338,1844,-3336
2966,1743.91,0.0049,2010-04-15,-1767,5170,-3416
2967,1735.33,0.014499999999999999,2010-04-14,-1722,2082,261
2968,1710.59,0.0002,2010-04-13,826,-181,-537
2969,1710.3,-0.008199999999999999,2010-04-12,933,370,-1295
2970,1724.47,-0.0054,2010-04-09,3606,6225,-1239
2971,1733.78,0.0042,2010-04-08,61,4468,-4494
2972,1726.6,0.0003,2010-04-07,-2078,4788,-2628
2973,1726.09,0.0006,2010-04-06,-348,1486,-1067
2974,1724.99,0.0009,2010-04-05,12,2514,-2333
2975,1723.49,0.0025,2010-04-02,-553,6227,-5702
2976,1719.17,0.0155,2010-04-01,-3867,4474,-449
2977,1692.85,-0.0043,2010-03-31,-285,1254,-640
2978,1700.19,0.0048,2010-03-30,-1166,3550,-2211
2979,1691.99,-0.0034000000000000002,2010-03-29,-2107,3264,-1059
2980,1697.72,0.0055000000000000005,2010-03-26,-1201,2113,-836
2981,1688.39,0.0044,2010-03-25,-1475,2058,-520
2982,1681.01,-0.0005,2010-03-24,-1608,3694,-2046
2983,1681.82,0.0055000000000000005,2010-03-23,-1079,1915,-909
2984,1672.67,-0.008,2010-03-22,2637,433,-3091
2985,1686.11,0.006500000000000001,2010-03-19,-3069,2841,249
2986,1675.17,-0.0046,2010-03-18,-2181,2938,-745
2987,1682.86,0.021099999999999997,2010-03-17,-6211,6567,-146
2988,1648.01,-0.0009,2010-03-16,2083,3959,-4949
2989,1649.5,-0.008,2010-03-15,29,570,-592
2990,1662.74,0.0037,2010-03-12,-1319,2400,-1113
2991,1656.62,-0.0034000000000000002,2010-03-11,-295,-1863,2360
2992,1662.24,0.0008,2010-03-10,-1762,1463,625
2993,1660.83,0.0005,2010-03-09,-2835,3188,-52
2994,1660.04,0.015600000000000001,2010-03-08,-5724,5014,990
2995,1634.57,0.0101,2010-03-05,-3225,1404,1874
2996,1618.2,-0.0026,2010-03-04,-1287,1363,-70
2997,1622.44,0.0045000000000000005,2010-03-03,-2440,941,1502
2998,1615.12,0.0129,2010-03-02,-4043,4215,-209
2999,1594.58,0.0045000000000000005,2010-02-26,433,-1683,1231
3000,1587.51,-0.015700000000000002,2010-02-25,3165,-2342,-912
3001,1612.83,-0.009899999999999999,2010-02-24,1469,-1931,573
3002,1628.9,0.0011,2010-02-23,-1429,497,1046
3003,1627.1,0.0208,2010-02-22,-5173,2562,2732
3004,1593.9,-0.0168,2010-02-19,-258,337,52
3005,1621.19,-0.0038,2010-02-18,-387,1888,-1476
3006,1627.43,0.0165,2010-02-17,-3543,3824,-60
3007,1601.05,0.0046,2010-02-16,-1568,592,925
3008,1593.66,-0.0026,2010-02-12,1963,-412,-1687
3009,1597.81,0.0176,2010-02-11,-3199,875,2421
3010,1570.12,-0.0002,2010-02-10,1472,148,-1626
3011,1570.49,0.011399999999999999,2010-02-09,596,-455,-180
3012,1552.79,-0.0091,2010-02-08,1138,-2149,999
3013,1567.12,-0.0305,2010-02-05,538,-2988,2264
3014,1616.42,0.0009,2010-02-04,117,262,-616
3015,1615.02,0.012,2010-02-03,17,1388,-1529
3016,1595.81,-0.0066,2010-02-02,2207,335,-2734
3017,1606.44,0.0025,2010-02-01,770,-930,11
3018,1602.43,-0.024399999999999998,2010-01-29,555,-814,190
3019,1642.43,0.0104,2010-01-28,-246,1339,-1183
3020,1625.48,-0.0072,2010-01-27,1062,-4483,3028
3021,1637.34,-0.0197,2010-01-26,3307,-1987,-1104
3022,1670.2,-0.0084,2010-01-25,1482,396,-1840
3023,1684.35,-0.0219,2010-01-22,7610,-4906,-3308
3024,1722.01,0.0045000000000000005,2010-01-21,-258,1574,-746
3025,1714.38,0.0024,2010-01-20,756,2143,-2935
3026,1710.22,-0.0009,2010-01-19,1136,452,-1526
3027,1711.78,0.0059,2010-01-18,416,282,-631
3028,1701.8,0.0095,2010-01-15,-2226,3761,-1706
3029,1685.77,0.0086,2010-01-14,461,-2423,1859
3030,1671.41,-0.016,2010-01-13,4223,-1408,-2506
3031,1698.64,0.0027,2010-01-12,-815,1259,-442
3032,1694.12,-0.0007000000000000001,2010-01-11,171,-1590,1604
3033,1695.26,0.006999999999999999,2010-01-08,375,594,-743
3034,1683.45,-0.0128,2010-01-07,-1656,2202,-855
3035,1705.32,0.0087,2010-01-06,-3470,3508,-367
3036,1690.62,-0.0033,2010-01-05,-1666,3916,-2227
3037,1696.14,0.0079,2010-01-04,-2700,2387,-72
3038,1682.77,0.0062,2009-12-30,-3537,1898,1644
3039,1672.48,-0.0078000000000000005,2009-12-29,1297,1025,-2457
3040,1685.59,0.0019,2009-12-28,2404,-578,-1510
3041,1682.34,0.0126,2009-12-24,-6280,2653,3779
3042,1661.35,0.0034999999999999996,2009-12-23,-2111,1536,2166
3043,1655.54,0.0069,2009-12-22,-1967,1143,1308
3044,1644.23,-0.0017000000000000001,2009-12-21,-361,-53,888
3045,1647.04,-0.0005,2009-12-18,679,-1717,1002
3046,1647.84,-0.009899999999999999,2009-12-17,1052,645,-1725
3047,1664.24,-0.001,2009-12-16,-122,-643,851
3048,1665.85,0.0006,2009-12-15,1043,1653,-2251
3049,1664.77,0.004699999999999999,2009-12-14,1382,101,757
3050,1656.9,0.0025,2009-12-11,-2946,1231,2238
3051,1652.73,0.011399999999999999,2009-12-10,-833,2830,-891
3052,1634.17,0.0039000000000000003,2009-12-09,-2469,-877,2508
3053,1627.78,-0.003,2009-12-08,-433,1644,-987
3054,1632.65,0.0049,2009-12-07,-1998,2646,-467
3055,1624.76,0.006,2009-12-04,-4731,2334,2760
3056,1615.0,0.0147,2009-12-03,-3994,944,3228
3057,1591.63,0.013999999999999999,2009-12-02,-2490,3768,-1122
3058,1569.72,0.0091,2009-12-01,-544,306,311
3059,1555.6,0.0204,2009-11-30,1628,1274,-2770
3060,1524.5,-0.046900000000000004,2009-11-27,2511,-2102,-546
3061,1599.52,-0.0077,2009-11-26,476,747,-1228
3062,1611.88,0.0034000000000000002,2009-11-25,123,-678,590
3063,1606.42,-0.0078000000000000005,2009-11-24,2594,2504,-857
3064,1619.05,-0.001,2009-11-23,1515,-212,-1079
3065,1620.6,0.0,2009-11-20,-679,285,404
3066,1620.54,0.0103,2009-11-19,-5516,6728,-1192
3067,1603.97,0.0113,2009-11-18,-3415,1462,3981
3068,1585.98,-0.0040999999999999995,2009-11-17,-149,2016,-2004
3069,1592.47,0.013000000000000001,2009-11-16,-1153,-138,1123
3070,1571.99,-0.0005,2009-11-13,701,-1104,443
3071,1572.73,-0.0139,2009-11-12,2622,-1294,-1487
3072,1594.82,0.0079,2009-11-11,-589,-546,1180
3073,1582.3,0.0034999999999999996,2009-11-10,-2225,2657,-353
3074,1576.79,0.0028000000000000004,2009-11-09,-2316,1249,1216
3075,1572.46,0.013000000000000001,2009-11-06,-1501,1340,82
3076,1552.24,-0.0175,2009-11-05,2488,-234,-2440
3077,1579.93,0.0194,2009-11-04,-793,1063,-477
3078,1549.92,-0.0059,2009-11-03,1859,1837,-3872
3079,1559.09,-0.0137,2009-11-02,-554,1423,-842
3080,1580.69,-0.0033,2009-10-30,3220,1282,-4618
3081,1585.85,-0.0148,2009-10-29,3287,-4730,1076
3082,1609.71,-0.0241,2009-10-28,3168,-2715,-494
3083,1649.53,-0.0046,2009-10-27,990,1861,-2923
3084,1657.11,0.0103,2009-10-26,-4721,1837,2880
3085,1640.17,0.006,2009-10-23,-1352,2182,-1074
3086,1630.33,-0.014199999999999999,2009-10-22,2548,-1183,-1444
3087,1653.86,-0.0032,2009-10-21,-825,1199,-437
3088,1659.15,0.0060999999999999995,2009-10-20,-1978,2219,-459
3089,1649.07,0.0053,2009-10-19,820,887,-1632
